match_id,match_date,event_name,team_1,team_2,player_id,player_name,adr,dpr,kast,kpr,multi_kill,rating_3_0,rating_3_0_ct_rating,rating_3_0_t_rating,round_swing,firepower_combined_score,entrying_combined_score,trading_combined_score,opening_combined_score,clutching_combined_score,sniping_combined_score,utility_combined_score
2391757,2026-03-20,BLAST Open Rotterdam 2026,Falcons,Natus Vincere,24177,kyousuke,84.3,0.67,73.3,0.8,21.3,1.2,1.19,1.2,1.14,95.0,80.0,76.0,89.0,23.0,2.0,25.0
2391757,2026-03-20,BLAST Open Rotterdam 2026,Falcons,Natus Vincere,3741,niko,76.7,0.61,74.9,0.7,15.9,1.13,1.2,1.06,0.8,64.0,45.0,68.0,46.0,44.0,0.0,72.0
2391757,2026-03-20,BLAST Open Rotterdam 2026,Falcons,Natus Vincere,19677,kyxsan,61.4,0.62,70.7,0.53,11.9,0.92,0.9,0.94,-0.94,7.0,80.0,22.0,27.0,52.0,0.0,82.0
2391757,2026-03-20,BLAST Open Rotterdam 2026,Falcons,Natus Vincere,22673,makazze,84.0,0.71,74.9,0.75,18.2,1.17,1.18,1.15,1.37,86.0,90.0,44.0,86.0,36.0,0.0,55.0
2391757,2026-03-20,BLAST Open Rotterdam 2026,Falcons,Natus Vincere,14759,im,78.0,0.69,72.4,0.69,18.3,1.06,1.06,1.06,0.2,74.0,69.0,47.0,81.0,35.0,0.0,36.0
2391757,2026-03-20,BLAST Open Rotterdam 2026,Falcons,Natus Vincere,18987,b1t,73.3,0.62,73.4,0.68,16.6,1.1,1.08,1.12,0.98,58.0,25.0,69.0,29.0,79.0,2.0,52.0
2391757,2026-03-20,BLAST Open Rotterdam 2026,Falcons,Natus Vincere,20127,w0nderful,67.5,0.6,73.6,0.69,16.3,1.04,1.02,1.07,0.6,49.0,27.0,79.0,46.0,82.0,92.0,55.0
2391757,2026-03-20,BLAST Open Rotterdam 2026,Falcons,Natus Vincere,9816,aleksib,59.5,0.65,70.6,0.52,10.2,0.88,0.91,0.85,-1.78,4.0,78.0,44.0,9.0,55.0,0.0,87.0
2389279,2026-01-24,BLAST Bounty 2026 Season 1 Finals,Falcons,Vitality,16693,flamez,74.9,0.69,73.1,0.7,17.2,1.11,1.2,1.03,0.79,66.0,84.0,27.0,80.0,35.0,0.0,71.0
2389279,2026-01-24,BLAST Bounty 2026 Season 1 Finals,Falcons,Vitality,18462,mezii,68.9,0.62,74.3,0.64,14.3,1.05,1.08,1.03,0.44,34.0,75.0,52.0,27.0,70.0,0.0,55.0
2389279,2026-01-24,BLAST Bounty 2026 Season 1 Finals,Falcons,Vitality,11816,ropz,75.5,0.6,76.4,0.73,18.0,1.16,1.15,1.17,1.53,74.0,9.0,60.0,48.0,72.0,5.0,21.0
2389279,2026-01-24,BLAST Bounty 2026 Season 1 Finals,Falcons,Vitality,11893,zywoo,84.1,0.59,74.2,0.8,21.1,1.29,1.33,1.25,3.49,95.0,28.0,63.0,86.0,50.0,90.0,65.0
2389279,2026-01-24,BLAST Bounty 2026 Season 1 Finals,Falcons,Vitality,7322,apex,63.4,0.67,68.7,0.52,10.8,0.85,0.9,0.8,-2.09,7.0,54.0,20.0,31.0,41.0,0.0,97.0
2389279,2026-01-24,BLAST Bounty 2026 Season 1 Finals,Falcons,Vitality,3741,niko,75.9,0.63,74.4,0.69,17.1,1.09,1.18,1.0,0.49,66.0,57.0,67.0,61.0,73.0,0.0,67.0
2389279,2026-01-24,BLAST Bounty 2026 Season 1 Finals,Falcons,Vitality,19230,m0nesy,85.9,0.59,75.4,0.85,24.0,1.33,1.34,1.31,3.51,98.0,37.0,55.0,85.0,78.0,93.0,64.0
2389279,2026-01-24,BLAST Bounty 2026 Season 1 Finals,Falcons,Vitality,19677,kyxsan,67.5,0.64,72.7,0.59,13.2,1.03,1.03,1.03,0.42,21.0,78.0,40.0,22.0,69.0,0.0,75.0
2389279,2026-01-24,BLAST Bounty 2026 Season 1 Finals,Falcons,Vitality,25432,nucleonz,75.8,0.73,72.2,0.73,19.0,1.06,1.05,1.08,-0.41,77.0,87.0,75.0,74.0,30.0,0.0,22.0
2389279,2026-01-24,BLAST Bounty 2026 Season 1 Finals,Falcons,Vitality,12018,teses,62.8,0.64,72.3,0.56,12.6,0.95,1.0,0.9,-0.66,12.0,69.0,37.0,21.0,63.0,0.0,45.0
2388125,2025-12-11,StarLadder Budapest Major 2025,Falcons,Spirit,23685,zweih,67.6,0.69,68.1,0.6,13.4,0.97,1.04,0.89,-0.38,23.0,67.0,8.0,53.0,24.0,0.0,28.0
2388125,2025-12-11,StarLadder Budapest Major 2025,Falcons,Spirit,21167,donk,91.1,0.66,75.1,0.88,22.2,1.32,1.37,1.27,2.25,99.0,45.0,74.0,92.0,57.0,2.0,45.0
2388125,2025-12-11,StarLadder Budapest Major 2025,Falcons,Spirit,16920,sh1ro,77.8,0.53,75.9,0.78,18.6,1.21,1.21,1.21,2.53,83.0,2.0,60.0,53.0,66.0,94.0,72.0
2388125,2025-12-11,StarLadder Budapest Major 2025,Falcons,Spirit,19808,tn1r,68.2,0.65,70.5,0.61,15.5,1.0,0.98,1.02,-0.23,35.0,41.0,22.0,28.0,73.0,0.0,43.0
2388125,2025-12-11,StarLadder Budapest Major 2025,Falcons,Spirit,7716,chopper,61.1,0.66,70.0,0.51,10.0,0.85,0.86,0.85,-1.98,4.0,69.0,16.0,14.0,51.0,0.0,67.0
2388125,2025-12-11,StarLadder Budapest Major 2025,Falcons,Spirit,24177,kyousuke,82.8,0.7,73.4,0.78,19.7,1.15,1.13,1.18,0.88,91.0,61.0,71.0,86.0,35.0,1.0,26.0
2388125,2025-12-11,StarLadder Budapest Major 2025,Falcons,Spirit,19230,m0nesy,81.5,0.58,75.4,0.82,21.9,1.28,1.23,1.33,3.51,94.0,44.0,48.0,86.0,85.0,92.0,65.0
2388125,2025-12-11,StarLadder Budapest Major 2025,Falcons,Spirit,3741,niko,80.3,0.63,75.0,0.71,17.8,1.14,1.17,1.11,0.9,77.0,55.0,58.0,66.0,62.0,0.0,72.0
2388125,2025-12-11,StarLadder Budapest Major 2025,Falcons,Spirit,19677,kyxsan,66.2,0.63,73.2,0.57,13.1,0.99,1.03,0.96,-0.17,18.0,84.0,29.0,27.0,54.0,0.0,84.0
2388125,2025-12-11,StarLadder Budapest Major 2025,Falcons,Spirit,12018,teses,62.8,0.63,72.2,0.57,12.6,0.97,1.0,0.94,-0.35,13.0,61.0,52.0,18.0,65.0,1.0,52.0
2394171,2026-05-14,IEM Atlanta 2026,Natus Vincere,Legacy,20127,w0nderful,71.8,0.59,75.0,0.74,18.2,1.12,1.1,1.14,1.18,69.0,27.0,84.0,58.0,84.0,92.0,56.0
2394171,2026-05-14,IEM Atlanta 2026,Natus Vincere,Legacy,22673,makazze,84.5,0.7,74.5,0.77,18.8,1.19,1.22,1.17,1.58,90.0,90.0,44.0,88.0,35.0,0.0,48.0
2394171,2026-05-14,IEM Atlanta 2026,Natus Vincere,Legacy,18987,b1t,74.9,0.64,73.9,0.69,16.6,1.1,1.1,1.11,0.87,62.0,49.0,78.0,37.0,64.0,1.0,52.0
2394171,2026-05-14,IEM Atlanta 2026,Natus Vincere,Legacy,14759,im,78.3,0.67,73.7,0.7,18.8,1.07,1.06,1.09,0.3,76.0,80.0,54.0,71.0,33.0,0.0,36.0
2394171,2026-05-14,IEM Atlanta 2026,Natus Vincere,Legacy,9816,aleksib,61.3,0.64,73.0,0.52,10.2,0.92,0.95,0.88,-1.35,5.0,87.0,47.0,12.0,49.0,0.0,90.0
2394171,2026-05-14,IEM Atlanta 2026,Natus Vincere,Legacy,12521,art,71.0,0.67,72.4,0.62,14.4,0.98,1.04,0.92,-0.62,34.0,78.0,19.0,75.0,29.0,1.0,79.0
2394171,2026-05-14,IEM Atlanta 2026,Natus Vincere,Legacy,19045,latto,76.0,0.61,77.3,0.71,16.8,1.13,1.21,1.05,0.78,68.0,68.0,54.0,53.0,51.0,0.0,70.0
2394171,2026-05-14,IEM Atlanta 2026,Natus Vincere,Legacy,15698,dumau,86.7,0.63,75.0,0.8,20.6,1.2,1.22,1.18,1.4,96.0,37.0,67.0,89.0,37.0,0.0,81.0
2394171,2026-05-14,IEM Atlanta 2026,Natus Vincere,Legacy,22965,saadzin,70.0,0.53,75.6,0.69,15.5,1.09,1.11,1.07,1.39,48.0,22.0,28.0,51.0,46.0,92.0,63.0
2394171,2026-05-14,IEM Atlanta 2026,Natus Vincere,Legacy,19686,n1ssim,71.4,0.6,75.1,0.65,15.5,1.08,1.06,1.09,0.51,45.0,22.0,16.0,19.0,54.0,0.0,41.0
2391775,2026-03-29,BLAST Open Rotterdam 2026,Natus Vincere,Vitality,11816,ropz,74.2,0.55,78.8,0.71,18.1,1.14,1.14,1.13,0.99,70.0,12.0,40.0,35.0,69.0,5.0,31.0
2391775,2026-03-29,BLAST Open Rotterdam 2026,Natus Vincere,Vitality,11893,zywoo,86.9,0.52,78.7,0.88,23.8,1.43,1.47,1.4,4.94,99.0,40.0,73.0,83.0,87.0,92.0,77.0
2391775,2026-03-29,BLAST Open Rotterdam 2026,Natus Vincere,Vitality,16693,flamez,82.1,0.65,76.8,0.8,20.7,1.29,1.19,1.38,2.32,93.0,84.0,62.0,89.0,49.0,0.0,70.0
2391775,2026-03-29,BLAST Open Rotterdam 2026,Natus Vincere,Vitality,18462,mezii,68.3,0.6,77.3,0.6,13.2,1.06,1.13,1.0,0.73,23.0,92.0,48.0,27.0,50.0,0.0,68.0
2391775,2026-03-29,BLAST Open Rotterdam 2026,Natus Vincere,Vitality,7322,apex,73.3,0.66,74.7,0.6,13.5,1.0,1.03,0.96,-0.62,33.0,80.0,25.0,53.0,30.0,0.0,97.0
2391775,2026-03-29,BLAST Open Rotterdam 2026,Natus Vincere,Vitality,18987,b1t,74.1,0.63,73.7,0.68,16.7,1.11,1.09,1.12,1.05,60.0,33.0,71.0,32.0,79.0,2.0,51.0
2391775,2026-03-29,BLAST Open Rotterdam 2026,Natus Vincere,Vitality,22673,makazze,83.0,0.71,74.5,0.75,18.4,1.16,1.21,1.11,1.34,86.0,90.0,46.0,85.0,36.0,0.0,52.0
2391775,2026-03-29,BLAST Open Rotterdam 2026,Natus Vincere,Vitality,9816,aleksib,60.6,0.65,71.5,0.52,10.3,0.89,0.91,0.88,-1.64,4.0,86.0,44.0,10.0,51.0,0.0,89.0
2391775,2026-03-29,BLAST Open Rotterdam 2026,Natus Vincere,Vitality,20127,w0nderful,68.2,0.6,74.1,0.7,16.6,1.04,1.03,1.06,0.42,53.0,28.0,83.0,50.0,78.0,92.0,54.0
2391775,2026-03-29,BLAST Open Rotterdam 2026,Natus Vincere,Vitality,14759,im,78.1,0.68,72.5,0.69,18.1,1.05,1.06,1.04,-0.04,72.0,66.0,51.0,79.0,32.0,0.0,35.0
2391128,2026-03-09,ESL Pro League Season 23 Stage 2,Natus Vincere,Legacy,9816,aleksib,59.9,0.66,70.5,0.51,9.7,0.88,0.89,0.86,-1.78,3.0,89.0,43.0,10.0,52.0,0.0,88.0
2391128,2026-03-09,ESL Pro League Season 23 Stage 2,Natus Vincere,Legacy,20127,w0nderful,66.3,0.61,72.5,0.68,16.5,1.02,0.99,1.05,0.29,46.0,33.0,83.0,34.0,67.0,90.0,55.0
2391128,2026-03-09,ESL Pro League Season 23 Stage 2,Natus Vincere,Legacy,14759,im,75.7,0.7,71.5,0.67,16.7,1.02,1.0,1.04,-0.09,61.0,59.0,47.0,71.0,28.0,0.0,32.0
2391128,2026-03-09,ESL Pro League Season 23 Stage 2,Natus Vincere,Legacy,22673,makazze,80.2,0.72,73.5,0.71,17.4,1.12,1.14,1.1,0.75,76.0,90.0,42.0,86.0,23.0,0.0,54.0
2391128,2026-03-09,ESL Pro League Season 23 Stage 2,Natus Vincere,Legacy,18987,b1t,74.1,0.62,72.3,0.69,17.8,1.1,1.09,1.11,0.91,66.0,19.0,78.0,28.0,80.0,1.0,43.0
2391128,2026-03-09,ESL Pro League Season 23 Stage 2,Natus Vincere,Legacy,15698,dumau,85.3,0.68,72.8,0.76,20.1,1.14,1.16,1.12,0.73,92.0,42.0,77.0,83.0,24.0,2.0,84.0
2391128,2026-03-09,ESL Pro League Season 23 Stage 2,Natus Vincere,Legacy,22965,saadzin,65.6,0.56,73.7,0.67,15.2,1.06,1.05,1.07,1.03,39.0,25.0,37.0,49.0,50.0,93.0,65.0
2391128,2026-03-09,ESL Pro League Season 23 Stage 2,Natus Vincere,Legacy,19686,n1ssim,72.4,0.64,72.3,0.67,16.4,1.08,1.06,1.1,0.29,54.0,20.0,7.0,39.0,52.0,0.0,43.0
2391128,2026-03-09,ESL Pro League Season 23 Stage 2,Natus Vincere,Legacy,19045,latto,72.3,0.64,73.9,0.66,13.9,1.06,1.14,0.98,0.08,41.0,41.0,37.0,34.0,47.0,0.0,68.0
2391128,2026-03-09,ESL Pro League Season 23 Stage 2,Natus Vincere,Legacy,12521,art,72.3,0.65,73.2,0.65,15.1,1.07,1.24,0.9,0.4,44.0,85.0,15.0,88.0,33.0,3.0,89.0
2388115,2025-12-06,StarLadder Budapest Major 2025,Natus Vincere,Vitality,20127,w0nderful,72.9,0.58,73.4,0.72,17.3,1.13,1.12,1.14,1.13,66.0,7.0,71.0,44.0,81.0,92.0,54.0
2388115,2025-12-06,StarLadder Budapest Major 2025,Natus Vincere,Vitality,14759,im,80.1,0.68,74.2,0.73,17.4,1.12,1.13,1.12,0.67,78.0,65.0,50.0,74.0,38.0,0.0,42.0
2388115,2025-12-06,StarLadder Budapest Major 2025,Natus Vincere,Vitality,9816,aleksib,61.9,0.63,74.4,0.52,9.9,0.94,0.95,0.94,-0.68,5.0,93.0,44.0,30.0,41.0,0.0,88.0
2388115,2025-12-06,StarLadder Budapest Major 2025,Natus Vincere,Vitality,22673,makazze,79.4,0.68,72.3,0.69,17.3,1.08,1.07,1.08,0.2,71.0,64.0,23.0,74.0,30.0,0.0,67.0
2388115,2025-12-06,StarLadder Budapest Major 2025,Natus Vincere,Vitality,18987,b1t,77.9,0.64,74.1,0.74,17.9,1.16,1.12,1.2,1.08,78.0,53.0,66.0,36.0,64.0,1.0,52.0
2388115,2025-12-06,StarLadder Budapest Major 2025,Natus Vincere,Vitality,11893,zywoo,85.6,0.59,76.5,0.81,22.2,1.29,1.3,1.28,3.07,97.0,39.0,70.0,86.0,58.0,87.0,58.0
2388115,2025-12-06,StarLadder Budapest Major 2025,Natus Vincere,Vitality,11816,ropz,76.0,0.6,75.3,0.72,17.9,1.13,1.14,1.11,1.02,73.0,7.0,64.0,50.0,61.0,3.0,22.0
2388115,2025-12-06,StarLadder Budapest Major 2025,Natus Vincere,Vitality,18462,mezii,68.3,0.62,73.7,0.64,14.9,1.05,1.05,1.05,0.35,36.0,76.0,69.0,27.0,57.0,0.0,58.0
2388115,2025-12-06,StarLadder Budapest Major 2025,Natus Vincere,Vitality,7322,apex,64.6,0.66,70.0,0.53,11.0,0.88,0.91,0.84,-1.81,9.0,56.0,37.0,19.0,42.0,0.0,98.0
2388115,2025-12-06,StarLadder Budapest Major 2025,Natus Vincere,Vitality,16693,flamez,76.9,0.69,75.0,0.71,18.1,1.14,1.22,1.05,0.98,74.0,97.0,21.0,86.0,45.0,0.0,74.0
2385938,2025-10-05,ESL Pro League Season 22,Natus Vincere,Falcons,19230,m0nesy,79.6,0.58,76.6,0.77,18.2,1.22,1.12,1.33,2.73,84.0,43.0,48.0,92.0,86.0,91.0,60.0
2385938,2025-10-05,ESL Pro League Season 22,Natus Vincere,Falcons,12018,teses,63.6,0.6,73.8,0.58,13.5,1.02,1.04,1.0,0.1,17.0,74.0,50.0,14.0,79.0,0.0,50.0
2385938,2025-10-05,ESL Pro League Season 22,Natus Vincere,Falcons,3741,niko,84.5,0.62,74.9,0.77,19.9,1.23,1.19,1.28,1.77,92.0,55.0,68.0,68.0,42.0,0.0,75.0
2385938,2025-10-05,ESL Pro League Season 22,Natus Vincere,Falcons,19677,kyxsan,66.6,0.64,73.8,0.61,13.8,1.02,1.13,0.91,0.05,25.0,91.0,27.0,30.0,43.0,0.0,77.0
2385938,2025-10-05,ESL Pro League Season 22,Natus Vincere,Falcons,24177,kyousuke,89.0,0.7,76.0,0.82,21.6,1.22,1.25,1.19,1.23,98.0,75.0,82.0,83.0,20.0,1.0,21.0
2385938,2025-10-05,ESL Pro League Season 22,Natus Vincere,Falcons,14759,im,77.8,0.69,74.8,0.71,17.0,1.09,1.16,1.03,0.63,72.0,83.0,57.0,66.0,42.0,0.0,42.0
2385938,2025-10-05,ESL Pro League Season 22,Natus Vincere,Falcons,18987,b1t,82.4,0.64,73.5,0.75,19.5,1.17,1.11,1.23,0.95,89.0,50.0,67.0,50.0,58.0,1.0,44.0
2385938,2025-10-05,ESL Pro League Season 22,Natus Vincere,Falcons,20127,w0nderful,70.7,0.58,76.1,0.71,17.0,1.12,1.12,1.12,1.42,60.0,28.0,82.0,52.0,85.0,91.0,52.0
2385938,2025-10-05,ESL Pro League Season 22,Natus Vincere,Falcons,9816,aleksib,60.0,0.64,72.2,0.51,11.3,0.9,0.93,0.87,-1.04,5.0,86.0,50.0,19.0,30.0,0.0,91.0
2385938,2025-10-05,ESL Pro League Season 22,Natus Vincere,Falcons,22673,makazze,81.3,0.69,72.7,0.7,17.1,1.09,1.14,1.04,0.38,75.0,49.0,24.0,77.0,22.0,0.0,68.0
2385300,2025-09-14,FISSURE Playground 2,Legacy,Falcons,3741,niko,79.5,0.64,72.3,0.75,19.9,1.15,1.16,1.15,1.11,86.0,43.0,64.0,70.0,28.0,0.0,72.0
2385300,2025-09-14,FISSURE Playground 2,Legacy,Falcons,24177,kyousuke,92.2,0.7,78.5,0.87,23.1,1.27,1.31,1.24,1.56,99.0,86.0,86.0,84.0,18.0,2.0,22.0
2385300,2025-09-14,FISSURE Playground 2,Legacy,Falcons,12018,teses,61.3,0.62,70.9,0.55,12.8,0.97,0.97,0.98,-0.27,11.0,68.0,39.0,14.0,87.0,0.0,47.0
2385300,2025-09-14,FISSURE Playground 2,Legacy,Falcons,19230,m0nesy,80.3,0.58,76.7,0.77,18.1,1.24,1.14,1.34,3.09,84.0,46.0,49.0,89.0,82.0,90.0,60.0
2385300,2025-09-14,FISSURE Playground 2,Legacy,Falcons,19677,kyxsan,64.1,0.66,73.7,0.59,12.8,0.99,1.11,0.87,-0.25,16.0,83.0,30.0,11.0,53.0,0.0,78.0
2385300,2025-09-14,FISSURE Playground 2,Legacy,Falcons,19045,latto,79.5,0.59,75.6,0.75,19.3,1.22,1.19,1.26,2.1,85.0,37.0,57.0,41.0,40.0,1.0,84.0
2385300,2025-09-14,FISSURE Playground 2,Legacy,Falcons,19686,n1ssim,69.0,0.63,72.6,0.61,13.0,1.0,1.0,1.01,-0.2,25.0,23.0,23.0,28.0,27.0,0.0,41.0
2385300,2025-09-14,FISSURE Playground 2,Legacy,Falcons,22965,saadzin,69.4,0.56,74.6,0.67,16.9,1.06,1.08,1.04,0.92,51.0,13.0,48.0,38.0,83.0,90.0,69.0
2385300,2025-09-14,FISSURE Playground 2,Legacy,Falcons,15698,dumau,81.9,0.66,73.1,0.73,18.3,1.13,1.21,1.04,0.94,83.0,51.0,21.0,94.0,50.0,2.0,74.0
2385300,2025-09-14,FISSURE Playground 2,Legacy,Falcons,20563,lux,74.8,0.67,72.0,0.63,14.3,0.98,1.05,0.91,-1.0,42.0,78.0,19.0,85.0,26.0,0.0,89.0
2384149,2025-08-10,BLAST Bounty 2025 Season 2,Legacy,Vitality,19045,latto,83.1,0.59,76.8,0.77,19.7,1.26,1.25,1.26,2.05,91.0,35.0,63.0,40.0,53.0,1.0,79.0
2384149,2025-08-10,BLAST Bounty 2025 Season 2,Legacy,Vitality,19686,n1ssim,67.8,0.61,73.3,0.61,13.8,1.02,0.96,1.09,0.1,26.0,21.0,22.0,31.0,35.0,1.0,38.0
2384149,2025-08-10,BLAST Bounty 2025 Season 2,Legacy,Vitality,22965,saadzin,67.8,0.55,75.6,0.65,15.4,1.06,1.09,1.03,1.33,39.0,20.0,27.0,49.0,70.0,91.0,72.0
2384149,2025-08-10,BLAST Bounty 2025 Season 2,Legacy,Vitality,15698,dumau,81.2,0.64,74.0,0.73,18.8,1.13,1.12,1.14,0.78,84.0,41.0,32.0,93.0,37.0,1.0,75.0
2384149,2025-08-10,BLAST Bounty 2025 Season 2,Legacy,Vitality,20563,lux,77.4,0.66,72.0,0.66,15.1,1.02,1.05,0.98,-0.4,55.0,65.0,11.0,87.0,28.0,0.0,84.0
2384149,2025-08-10,BLAST Bounty 2025 Season 2,Legacy,Vitality,11893,zywoo,86.8,0.58,77.6,0.83,21.9,1.29,1.38,1.18,2.7,97.0,57.0,39.0,83.0,30.0,75.0,58.0
2384149,2025-08-10,BLAST Bounty 2025 Season 2,Legacy,Vitality,16693,flamez,73.0,0.63,75.5,0.66,15.7,1.11,1.08,1.15,1.21,50.0,96.0,33.0,72.0,35.0,1.0,73.0
2384149,2025-08-10,BLAST Bounty 2025 Season 2,Legacy,Vitality,11816,ropz,79.4,0.59,75.5,0.72,18.3,1.13,1.06,1.2,0.47,80.0,13.0,41.0,59.0,48.0,3.0,30.0
2384149,2025-08-10,BLAST Bounty 2025 Season 2,Legacy,Vitality,7322,apex,72.5,0.62,72.2,0.62,14.1,0.99,1.12,0.84,-0.87,35.0,38.0,47.0,30.0,25.0,0.0,94.0
2384149,2025-08-10,BLAST Bounty 2025 Season 2,Legacy,Vitality,18462,mezii,71.9,0.6,77.1,0.69,15.9,1.14,1.11,1.18,1.68,54.0,60.0,84.0,53.0,72.0,0.0,50.0
2382432,2025-06-12,BLAST.tv Austin Major 2025,Legacy,Vitality,16693,flamez,74.9,0.64,77.1,0.7,17.0,1.14,1.12,1.16,1.02,65.0,99.0,56.0,80.0,30.0,0.0,64.0
2382432,2025-06-12,BLAST.tv Austin Major 2025,Legacy,Vitality,11893,zywoo,87.3,0.59,79.5,0.83,21.0,1.35,1.32,1.38,3.8,97.0,71.0,64.0,85.0,73.0,72.0,67.0
2382432,2025-06-12,BLAST.tv Austin Major 2025,Legacy,Vitality,7322,apex,72.0,0.66,72.8,0.61,14.0,0.98,1.01,0.96,-0.28,33.0,61.0,42.0,51.0,35.0,1.0,96.0
2382432,2025-06-12,BLAST.tv Austin Major 2025,Legacy,Vitality,18462,mezii,68.7,0.61,75.3,0.65,15.8,1.08,1.13,1.04,0.77,43.0,87.0,92.0,23.0,63.0,0.0,53.0
2382432,2025-06-12,BLAST.tv Austin Major 2025,Legacy,Vitality,11816,ropz,78.4,0.58,77.6,0.74,19.1,1.18,1.17,1.18,1.37,82.0,14.0,46.0,51.0,66.0,1.0,18.0
2382432,2025-06-12,BLAST.tv Austin Major 2025,Legacy,Vitality,19045,latto,82.2,0.58,76.6,0.76,19.7,1.21,1.21,1.21,1.5,89.0,40.0,60.0,43.0,54.0,0.0,70.0
2382432,2025-06-12,BLAST.tv Austin Major 2025,Legacy,Vitality,20563,lux,80.9,0.66,73.3,0.7,17.1,1.06,1.09,1.04,-0.01,74.0,66.0,15.0,82.0,26.0,0.0,78.0
2382432,2025-06-12,BLAST.tv Austin Major 2025,Legacy,Vitality,15698,dumau,80.2,0.62,75.6,0.73,18.0,1.13,1.1,1.16,0.9,80.0,51.0,44.0,86.0,29.0,0.0,70.0
2382432,2025-06-12,BLAST.tv Austin Major 2025,Legacy,Vitality,22965,saadzin,69.2,0.54,77.2,0.68,15.5,1.11,1.09,1.12,1.63,46.0,25.0,32.0,55.0,61.0,91.0,70.0
2382432,2025-06-12,BLAST.tv Austin Major 2025,Legacy,Vitality,19686,n1ssim,68.7,0.61,73.7,0.62,13.5,1.0,0.97,1.02,-0.55,27.0,20.0,15.0,27.0,56.0,1.0,37.0
2382375,2025-05-19,IEM Dallas 2025,Legacy,Vitality,7322,apex,73.2,0.65,73.8,0.63,14.8,1.02,1.06,0.99,0.33,42.0,65.0,40.0,52.0,63.0,2.0,96.0
2382375,2025-05-19,IEM Dallas 2025,Legacy,Vitality,16693,flamez,75.1,0.64,76.9,0.7,17.8,1.15,1.12,1.18,1.14,69.0,98.0,52.0,83.0,28.0,0.0,62.0
2382375,2025-05-19,IEM Dallas 2025,Legacy,Vitality,11893,zywoo,88.8,0.58,79.8,0.84,21.6,1.4,1.29,1.49,4.37,98.0,67.0,73.0,87.0,83.0,73.0,71.0
2382375,2025-05-19,IEM Dallas 2025,Legacy,Vitality,18462,mezii,68.4,0.61,76.2,0.64,15.1,1.07,1.14,1.02,0.7,37.0,91.0,89.0,21.0,58.0,0.0,51.0
2382375,2025-05-19,IEM Dallas 2025,Legacy,Vitality,11816,ropz,79.4,0.57,79.5,0.77,19.1,1.23,1.24,1.22,1.96,86.0,19.0,48.0,55.0,77.0,2.0,18.0
2382375,2025-05-19,IEM Dallas 2025,Legacy,Vitality,22965,saadzin,69.3,0.53,76.4,0.68,15.4,1.11,1.11,1.12,1.66,46.0,17.0,30.0,47.0,72.0,91.0,66.0
2382375,2025-05-19,IEM Dallas 2025,Legacy,Vitality,19045,latto,80.8,0.57,77.6,0.75,19.0,1.22,1.21,1.23,1.89,86.0,39.0,63.0,39.0,58.0,0.0,65.0
2382375,2025-05-19,IEM Dallas 2025,Legacy,Vitality,15698,dumau,81.6,0.62,76.4,0.74,18.3,1.16,1.19,1.13,1.31,84.0,50.0,39.0,86.0,30.0,0.0,70.0
2382375,2025-05-19,IEM Dallas 2025,Legacy,Vitality,20563,lux,81.9,0.66,73.3,0.72,18.4,1.09,1.11,1.08,0.42,82.0,60.0,21.0,84.0,23.0,0.0,77.0
2382375,2025-05-19,IEM Dallas 2025,Legacy,Vitality,19686,n1ssim,68.2,0.61,72.9,0.6,12.7,0.98,0.94,1.02,-0.74,22.0,24.0,9.0,23.0,58.0,2.0,38.0
